row_id,source_id,source_kind,source_role,evaluation_layer,window_id,origin_id,origin_time,repo,target_repo,task_id,stable_cluster_id,stage_role,task_time,source,source_cluster,module_bucket,path_bucket,test_bucket,task_type,change_size_proxy,difficulty_bucket,recency_bucket,quality_score,risk_flag,flaky_flag,oracle_status,historical_difficulty,historical_disagreement,pairwise_informativeness,metadata_informativeness,development_outcome_difficulty,development_outcome_disagreement,feature_leakage_status,allowed_for_final_scoring,feature_leakage_notes
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__009,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__009,boltons:boltons:tbutils,selection,2015-04-20T13:52:53-07:00,repo_history_v2_commit_with_tests,boltons:boltons:tbutils,tbutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.932509,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__068,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__068,boltons:boltons:cacheutils,selection,2016-05-16T23:12:59-07:00,repo_history_v2_pr_issue_with_tests,boltons:boltons:cacheutils,cacheutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.957692,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__076,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__076,boltons:boltons:strutils,selection,2016-05-23T13:39:22+08:00,repo_history_v2_commit_with_tests,boltons:boltons:strutils,strutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.70174,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__103,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__103,boltons:boltons:funcutils,selection,2017-01-22T18:45:47-08:00,repo_history_v2_pr_issue_with_tests,boltons:boltons:funcutils,funcutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,1.073077,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__128,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__128,boltons:boltons:ioutils,selection,2017-11-08T15:37:41-06:00,repo_history_v2_commit_with_tests,boltons:boltons:ioutils,ioutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.894048,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__147,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__147,boltons:boltons:setutils,selection,2019-01-15T07:00:03-08:00,repo_history_v2_commit_with_tests,boltons:boltons:setutils,setutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.782509,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__154,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__154,boltons:boltons:mathutils,selection,2019-02-09T00:09:14-08:00,repo_history_v2_commit_with_tests,boltons:boltons:mathutils,mathutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.359432,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|boltons::boltons__v2__231,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__231,boltons:boltons:iterutils,selection,2026-01-27T23:38:52-05:00,repo_history_v2_commit_with_tests,boltons:boltons:iterutils,iterutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,recent_2023_or_later,1.0,False,False,usable,0.5,,,0.55174,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__091,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__091,click:click:_termui_impl,selection,2020-10-31T22:33:19-04:00,repo_history_v2_pr_issue_with_tests,click:click:_termui_impl,_termui_impl,multi_module,public_context_repaired,pr_context_title_only,medium,short,middle_2019_2022,1.0,False,False,usable,0.25,,,0.980769,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__166,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__166,click:click:shell_completion,selection,2023-05-08T05:01:21+01:00,repo_history_v2_pr_issue_with_tests,click:click:shell_completion,shell_completion,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,1.076923,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__206,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__206,click:click:types,selection,2024-11-03T08:54:02-06:00,repo_history_v2_pr_issue_with_tests,click:click:types,types,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.884615,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__202,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__202,click:click:core,selection,2024-11-03T16:35:15+04:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__201,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__201,click:click:core,selection,2024-11-03T22:21:04+10:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__217,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__217,click:click:core,selection,2024-12-22T15:25:57-05:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__220,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__220,click:click:core,selection,2025-01-12T14:59:58Z,repo_history_v2_pr_issue_with_tests,click:click:core,core,multi_module,public_context_repaired,pr_context_title_only,large,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__238,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__238,click:click:shell_completion,selection,2025-08-09T06:43:46-07:00,repo_history_v2_pr_issue_with_tests,click:click:shell_completion,shell_completion,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,1.076923,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|click::click__third__250,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__250,click:click:core,selection,2025-10-07T20:52:09+05:30,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
